ccn,hospital_name,created,status,measure_from_date,measure_to_date,m_1a,m_1b,m_1c,m_2a,m_2b,m_2c,m_3a,m_3b,m_3c,m_4
520070,Mayo Clinic Health System-Northwest Wisconsin Region,2022-09-06 14:23:00,Measures Submitted,2022-08-01,2022-08-31,17,1,1,0,0,0,1,0,0,Yes
420078,Greenville Memorial Hospital,2022-09-06 13:51:00,Measures Submitted,2022-08-01,2022-08-31,10,0,0,0,0,0,1,0,0,Yes
220110,Brigham and Women's Hospital,2022-09-06 13:46:00,Measures Submitted,2022-08-01,2022-08-31,18,10,6,0,0,0,0,0,0,Yes
340173,WakeMed Health and Hospitals- Cary,2022-09-06 09:58:00,Measures Submitted,2022-08-01,2022-08-31,6,1,0,0,0,0,1,0,0,Yes
340069,WakeMed Health and Hospitals- Raleigh,2022-09-06 09:44:00,Measures Submitted,2022-08-01,2022-08-31,4,3,0,0,0,0,1,0,0,Yes
330046,Mount Sinai Morningside Hospital,2022-09-06 08:01:00,Measures Submitted,2022-08-01,2022-08-31,0,0,0,0,0,0,0,0,0,No
330169,Mount Sinai Beth Israel Hospital,2022-09-06 08:01:00,Measures Submitted,2022-08-01,2022-08-31,0,0,0,0,0,0,0,0,0,No
330024,Mount Sinai Hospital,2022-09-06 08:00:00,Measures Submitted,2022-08-01,2022-08-31,7,0,0,0,0,0,2,0,0,Yes
380103,Kaiser Foundation Hospital - Westside,2022-09-05 19:57:00,Measures Submitted,2022-08-01,2022-08-31,0,0,0,0,0,0,0,0,0,Yes
380091,Kaiser Sunnyside Medical Center,2022-09-05 19:56:00,Measures Submitted,2022-08-01,2022-08-31,0,0,0,0,0,0,0,0,0,Yes
520037,Marshfield Medical Center-Marshfield,2022-09-02 07:38:00,Measures Submitted,2022-08-01,2022-08-31,1,0,0,0,0,0,0,0,0,Yes
490007,Sentara Norfolk General Hospital,2022-09-01 14:22:00,Measures Submitted,2022-08-01,2022-08-31,0,0,0,0,0,0,0,0,0,No
50503,Scripps Memorial Hospital Encinitas,2022-09-01 13:43:00,Measures Submitted,2022-08-01,2022-08-31,0,0,0,0,0,0,0,0,0,No
240057,Abbott Northwestern Hospital,2022-09-01 13:13:00,Measures Submitted,2022-08-01,2022-08-31,0,0,0,0,0,0,0,0,0,No
240104,St. Francis Regional Medical Center,2022-09-01 13:13:00,Measures Submitted,2022-08-01,2022-08-31,0,0,0,0,0,0,0,0,0,No
240115,Mercy Hospital,2022-09-01 13:12:00,Measures Submitted,2022-08-01,2022-08-31,0,0,0,0,0,0,0,0,0,No
240038,United Hospital,2022-09-01 13:12:00,Measures Submitted,2022-08-01,2022-08-31,0,0,0,0,0,0,0,0,0,No
220071,Massachusetts General Hospital,2022-09-01 13:10:00,Measures Submitted,2022-08-01,2022-08-31,22,9,7,0,0,0,1,1,1,Yes
390048,Geisinger Lewistown Hospital,2022-09-01 09:51:00,Measures Submitted,2022-08-01,2022-08-31,0,0,0,0,0,0,0,0,0,No
390001,Geisinger-Community Medical Center,2022-09-01 09:50:00,Measures Submitted,2022-08-01,2022-08-31,0,0,0,0,0,0,0,0,0,No
390270,Geisinger Wyoming Valley Medical Center,2022-09-01 09:49:00,Measures Submitted,2022-08-01,2022-08-31,0,0,0,0,0,0,0,0,0,No
390006,Geisinger Medical Center,2022-09-01 09:48:00,Measures Submitted,2022-08-01,2022-08-31,0,0,0,0,0,0,0,0,0,No
150056,Indiana University Health Methodist Hospital,2022-09-01 08:04:00,Measures Submitted,2022-08-01,2022-08-31,0,0,0,0,0,0,0,0,0,No
50301,Adventist Health Ukiah Valley,2022-08-31 12:26:00,Measures Submitted,2022-08-01,2022-08-31,0,0,0,0,0,0,0,0,0,No
50121,Hanford Community Hospital dba Adventist Health Hanford,2022-08-31 12:21:00,Measures Submitted,2022-08-01,2022-08-31,0,0,0,0,0,0,0,0,0,No
50455,San Joaquin Community Hospital dba Adventist Health Bakersfield,2022-08-31 12:19:00,Measures Submitted,2022-08-01,2022-08-31,0,0,0,0,0,0,0,0,0,No
50503,Scripps Memorial Hospital Encinitas,2022-08-30 17:33:00,Measures Submitted,2022-07-01,2022-07-31,0,0,0,0,0,0,0,0,0,No
50503,Scripps Memorial Hospital Encinitas,2022-08-30 17:33:00,Measures Submitted,2022-06-01,2022-06-30,0,0,0,0,0,0,0,0,0,No
50503,Scripps Memorial Hospital Encinitas,2022-08-30 17:33:00,Measures Submitted,2022-05-01,2022-05-31,0,0,0,0,0,0,0,0,0,No
50025,UC San Diego Health,2022-08-08 18:13:00,Measures Submitted,2022-07-01,2022-07-31,0,0,0,0,0,0,0,0,0,No
490007,Sentara Norfolk General Hospital,2022-08-08 18:07:00,Measures Submitted,2022-07-01,2022-07-31,0,0,0,0,0,0,0,0,0,No
380103,Kaiser Foundation Hospital - Westside,2022-08-08 12:13:00,Measures Submitted,2022-07-01,2022-07-31,0,0,0,0,0,0,0,0,0,Yes
380091,Kaiser Sunnyside Medical Center,2022-08-08 12:12:00,Measures Submitted,2022-07-01,2022-07-31,0,0,0,0,0,0,0,0,0,Yes
100151,Mayo Clinic Florida,2022-08-08 08:54:00,Measures Submitted,2022-07-01,2022-07-31,46,2,2,0,0,0,2,0,0,Yes
520070,Mayo Clinic Health System-Northwest Wisconsin Region,2022-08-08 08:51:00,Measures Submitted,2022-07-01,2022-07-31,15,2,2,0,0,0,0,0,0,Yes
220110,Brigham and Women's Hospital,2022-08-06 13:38:00,Measures Submitted,2022-07-01,2022-07-31,12,6,2,0,0,0,1,0,0,Yes
240106,Regions Hospital,2022-08-05 15:59:00,Measures Submitted,2022-07-01,2022-07-31,2,0,0,0,0,0,0,0,0,Yes
440039,Vanderbilt University Medical Center,2022-08-05 14:02:00,Measures Submitted,2022-07-01,2022-07-31,13,1,1,0,0,0,0,0,0,Yes
340145,Atrium Health Lincoln,2022-08-05 13:47:00,Measures Submitted,2022-07-01,2022-07-31,3,1,1,0,0,0,0,0,0,Yes
340021,Atrium Health Cleveland,2022-08-05 13:46:00,Measures Submitted,2022-07-01,2022-07-31,9,5,0,0,0,0,0,0,0,Yes
340166,Atrium Health University,2022-08-05 13:43:00,Measures Submitted,2022-07-01,2022-07-31,3,4,1,0,0,0,0,0,0,Yes
340130,Atrium Health Union,2022-08-05 13:42:00,Measures Submitted,2022-07-01,2022-07-31,5,2,0,0,0,0,0,0,0,Yes
340098,Atrium Health Pineville,2022-08-05 13:40:00,Measures Submitted,2022-07-01,2022-07-31,4,1,1,0,0,0,0,0,0,Yes
340113,Carolinas Medical Center,2022-08-05 13:38:00,Measures Submitted,2022-07-01,2022-07-31,9,10,3,0,0,0,2,1,1,Yes
340001,Atrium Health Cabarrus,2022-08-05 13:35:00,Measures Submitted,2022-07-01,2022-07-31,11,4,2,0,0,0,0,0,0,Yes
330394,United Health Services Hospitals,2022-08-04 12:15:00,Measures Submitted,2022-07-01,2022-07-31,0,0,0,0,0,0,0,0,0,No
340069,WakeMed Health and Hospitals- Raleigh,2022-08-04 10:45:00,Measures Submitted,2022-07-01,2022-07-31,7,0,0,0,0,0,0,0,0,Yes
340173,WakeMed Health and Hospitals- Cary,2022-08-04 10:39:00,Measures Submitted,2022-07-01,2022-07-31,0,0,0,0,0,0,0,0,0,No
160082,UnityPoint Health System,2022-08-03 14:20:00,Measures Submitted,2022-07-01,2022-07-31,5,0,0,0,0,0,1,0,0,Yes
220071,Massachusetts General Hospital,2022-08-03 13:58:00,Measures Submitted,2022-07-01,2022-07-31,11,8,4,0,0,0,0,0,0,Yes
520037,Marshfield Medical Center-Marshfield,2022-08-03 12:13:00,Measures Submitted,2022-07-01,2022-07-31,1,0,0,0,0,0,0,0,0,Yes
420078,Greenville Memorial Hospital,2022-08-03 11:47:00,Measures Submitted,2022-07-01,2022-07-31,1,0,0,0,0,0,0,0,0,Yes
240053,Methodist Hospital,2022-08-03 08:17:00,Measures Submitted,2022-07-01,2022-07-31,0,0,0,0,0,0,0,0,0,No
330046,Mount Sinai Morningside Hospital,2022-08-02 10:02:00,Measures Submitted,2022-07-01,2022-07-31,0,0,0,0,0,0,0,0,0,No
330169,Mount Sinai Beth Israel Hospital,2022-08-02 10:01:00,Measures Submitted,2022-07-01,2022-07-31,0,0,0,0,0,0,0,0,0,No
330024,Mount Sinai Hospital,2022-08-02 10:00:00,Measures Submitted,2022-07-01,2022-07-31,5,0,0,0,0,0,1,0,0,Yes
440082,Saint Thomas West Hospital,2022-08-01 18:28:00,Measures Submitted,2022-07-01,2022-07-31,13,0,0,0,0,0,0,0,0,Yes
240057,Abbott Northwestern Hospital,2022-08-01 16:34:00,Measures Submitted,2022-07-01,2022-07-31,0,0,0,0,0,0,0,0,0,No
240104,St. Francis Regional Medical Center,2022-08-01 16:33:00,Measures Submitted,2022-07-01,2022-07-31,0,0,0,0,0,0,0,0,0,No
240115,Mercy Hospital,2022-08-01 15:59:00,Measures Submitted,2022-07-01,2022-07-31,0,0,0,0,0,0,0,0,0,No
240038,United Hospital,2022-08-01 15:58:00,Measures Submitted,2022-07-01,2022-07-31,0,0,0,0,0,0,0,0,0,No
50301,Adventist Health Ukiah Valley,2022-08-01 13:11:00,Measures Submitted,2022-07-01,2022-07-31,0,0,0,0,0,0,0,0,0,No
50121,Hanford Community Hospital dba Adventist Health Hanford,2022-08-01 13:11:00,Measures Submitted,2022-07-01,2022-07-31,0,0,0,0,0,0,0,0,0,No
50455,San Joaquin Community Hospital dba Adventist Health Bakersfield,2022-08-01 13:10:00,Measures Submitted,2022-07-01,2022-07-31,0,0,0,0,0,0,0,0,0,No
140067,OSF Saint Francis Medical Center,2022-08-01 11:36:00,Measures Submitted,2022-07-01,2022-07-31,0,0,0,0,0,0,0,0,0,No
390048,Geisinger Lewistown Hospital,2022-08-01 11:26:00,Measures Submitted,2022-07-01,2022-07-31,0,0,0,0,0,0,0,0,0,No
390001,Geisinger-Community Medical Center,2022-08-01 11:26:00,Measures Submitted,2022-07-01,2022-07-31,0,0,0,0,0,0,0,0,0,No
390270,Geisinger Wyoming Valley Medical Center,2022-08-01 11:25:00,Measures Submitted,2022-07-01,2022-07-31,0,0,0,0,0,0,0,0,0,No
390006,Geisinger Medical Center,2022-08-01 11:25:00,Measures Submitted,2022-07-01,2022-07-31,0,0,0,0,0,0,0,0,0,No
260020,Mercy Hospital St. Louis,2022-08-01 11:04:00,Measures Submitted,2022-07-01,2022-07-31,0,0,0,0,0,0,0,0,0,No
150056,Indiana University Health Methodist Hospital,2022-08-01 08:39:00,Measures Submitted,2022-07-01,2022-07-31,0,0,0,0,0,0,0,0,0,No
440063,Johnson City Medical Center,2022-07-19 21:10:00,Measures Submitted,2022-06-01,2022-06-30,0,0,0,0,0,0,0,0,0,No
440017,Holston Valley Medical Center,2022-07-19 21:10:00,Measures Submitted,2022-06-01,2022-06-30,0,0,0,0,0,0,0,0,0,No
440012,Bristol Regional Medical Center,2022-07-19 21:09:00,Measures Submitted,2022-06-01,2022-06-30,0,0,0,0,0,0,0,0,0,No
440176,Indian Path Community Hospital,2022-07-19 21:09:00,Measures Submitted,2022-06-01,2022-06-30,0,0,0,0,0,0,0,0,0,No
260020,Mercy Hospital St. Louis,2022-07-15 09:22:00,Measures Submitted,2022-06-01,2022-06-30,0,0,0,0,0,0,0,0,0,No
100151,Mayo Clinic Florida,2022-07-07 15:53:00,Measures Submitted,2022-06-01,2022-06-30,38,1,1,0,0,0,2,0,0,Yes
520070,Mayo Clinic Health System-Northwest Wisconsin Region,2022-07-07 15:45:00,Measures Submitted,2022-06-01,2022-06-30,16,2,2,0,0,0,0,0,0,Yes
220110,Brigham and Women's Hospital,2022-07-06 17:00:00,Measures Submitted,2022-06-01,2022-06-30,15,11,5,0,0,0,1,1,1,Yes
160082,UnityPoint Health System,2022-07-06 14:35:00,Measures Submitted,2022-06-01,2022-06-30,3,0,0,0,0,0,0,0,0,Yes
380103,Kaiser Foundation Hospital - Westside,2022-07-06 14:02:00,Measures Submitted,2022-06-01,2022-06-30,0,0,0,0,0,0,0,0,0,Yes
380091,Kaiser Sunnyside Medical Center,2022-07-06 14:01:00,Measures Submitted,2022-06-01,2022-06-30,0,0,0,0,0,0,0,0,0,Yes
50301,Adventist Health Ukiah Valley,2022-07-06 13:55:00,Measures Submitted,2022-06-01,2022-06-30,0,0,0,0,0,0,0,0,0,No
50121,Hanford Community Hospital dba Adventist Health Hanford,2022-07-06 13:54:00,Measures Submitted,2022-06-01,2022-06-30,0,0,0,0,0,0,0,0,0,No
50455,San Joaquin Community Hospital dba Adventist Health Bakersfield,2022-07-06 13:54:00,Measures Submitted,2022-06-01,2022-06-30,0,0,0,0,0,0,0,0,0,No
240106,Regions Hospital,2022-07-06 12:06:00,Measures Submitted,2022-06-01,2022-06-30,3,0,0,0,0,0,0,0,0,Yes
240053,Methodist Hospital,2022-07-06 12:00:00,Measures Submitted,2022-06-01,2022-06-30,0,0,0,0,0,0,0,0,0,No
340145,Atrium Health Lincoln,2022-07-06 08:56:00,Measures Submitted,2022-06-01,2022-06-30,2,2,0,0,0,0,0,0,0,Yes
340021,Atrium Health Cleveland,2022-07-06 08:53:00,Measures Submitted,2022-06-01,2022-06-30,11,12,0,0,0,0,2,0,0,Yes
340166,Atrium Health University,2022-07-06 08:48:00,Measures Submitted,2022-06-01,2022-06-30,5,3,1,0,0,0,0,0,0,Yes
340130,Atrium Health Union,2022-07-06 08:45:00,Measures Submitted,2022-06-01,2022-06-30,5,1,1,0,0,0,0,0,0,Yes
340098,Atrium Health Pineville,2022-07-06 08:42:00,Measures Submitted,2022-06-01,2022-06-30,6,2,0,0,0,0,0,0,0,Yes
340113,Carolinas Medical Center,2022-07-06 08:39:00,Measures Submitted,2022-06-01,2022-06-30,5,4,2,0,0,0,0,0,0,Yes
340001,Atrium Health Cabarrus,2022-07-06 08:36:00,Measures Submitted,2022-06-01,2022-06-30,14,10,3,0,0,0,0,0,0,Yes
420078,Greenville Memorial Hospital,2022-07-06 08:14:00,Measures Submitted,2022-06-01,2022-06-30,0,0,0,0,0,0,0,0,0,No
50025,UC San Diego Health,2022-07-05 21:44:00,Measures Submitted,2022-06-01,2022-06-30,0,0,0,0,0,0,0,0,0,No
440039,Vanderbilt University Medical Center,2022-07-05 18:25:00,Measures Submitted,2022-06-01,2022-06-30,9,2,2,0,0,0,1,0,0,Yes
340069,WakeMed Health and Hospitals- Raleigh,2022-07-05 16:28:00,Measures Submitted,2022-06-01,2022-06-30,3,1,0,0,0,0,1,0,0,Yes
340173,WakeMed Health and Hospitals- Cary,2022-07-05 15:54:00,Measures Submitted,2022-06-01,2022-06-30,0,0,0,0,0,0,0,0,0,Yes
330394,United Health Services Hospitals,2022-07-05 12:50:00,Measures Submitted,2022-05-01,2022-05-31,0,0,0,0,0,0,0,0,0,No
330394,United Health Services Hospitals,2022-07-05 12:49:00,Measures Submitted,2022-06-01,2022-06-30,0,0,0,0,0,0,0,0,0,No
330046,Mount Sinai Morningside Hospital,2022-07-05 11:40:00,Measures Submitted,2022-06-01,2022-06-30,0,0,0,0,0,0,0,0,0,No
330169,Mount Sinai Beth Israel Hospital,2022-07-05 11:39:00,Measures Submitted,2022-06-01,2022-06-30,0,0,0,0,0,0,0,0,0,No
330024,Mount Sinai Hospital,2022-07-05 11:39:00,Measures Submitted,2022-06-01,2022-06-30,5,0,0,0,0,0,0,0,0,Yes
490007,Sentara Norfolk General Hospital,2022-07-05 10:47:00,Measures Submitted,2022-06-01,2022-06-30,0,0,0,0,0,0,0,0,0,No
390048,Geisinger Lewistown Hospital,2022-07-01 15:20:00,Measures Submitted,2022-06-01,2022-06-30,0,0,0,0,0,0,0,0,0,No
390001,Geisinger-Community Medical Center,2022-07-01 15:20:00,Measures Submitted,2022-06-01,2022-06-30,0,0,0,0,0,0,0,0,0,No
390270,Geisinger Wyoming Valley Medical Center,2022-07-01 15:19:00,Measures Submitted,2022-06-01,2022-06-30,0,0,0,0,0,0,0,0,0,No
390006,Geisinger Medical Center,2022-07-01 15:18:00,Measures Submitted,2022-06-01,2022-06-30,0,0,0,0,0,0,0,0,0,No
240057,Abbott Northwestern Hospital,2022-07-01 14:45:00,Measures Submitted,2022-06-01,2022-06-30,0,0,0,0,0,0,0,0,0,No
240104,St. Francis Regional Medical Center,2022-07-01 14:44:00,Measures Submitted,2022-06-01,2022-06-30,0,0,0,0,0,0,0,0,0,No
240115,Mercy Hospital,2022-07-01 14:44:00,Measures Submitted,2022-06-01,2022-06-30,0,0,0,0,0,0,0,0,0,No
240038,United Hospital,2022-07-01 14:43:00,Measures Submitted,2022-06-01,2022-06-30,0,0,0,0,0,0,0,0,0,No
220071,Massachusetts General Hospital,2022-07-01 14:40:00,Measures Submitted,2022-06-01,2022-06-30,11,5,4,0,0,0,2,1,1,Yes
220100,South Shore Health,2022-07-01 14:29:00,Measures Submitted,2022-06-01,2022-06-30,0,0,0,0,0,0,0,0,0,No
520037,Marshfield Medical Center-Marshfield,2022-07-01 12:45:00,Measures Submitted,2022-06-01,2022-06-30,1,0,0,0,0,0,0,0,0,Yes
440082,Saint Thomas West Hospital,2022-07-01 12:43:00,Measures Submitted,2022-06-01,2022-06-30,6,0,0,0,0,0,0,0,0,Yes
150056,Indiana University Health Methodist Hospital,2022-07-01 08:02:00,Measures Submitted,2022-06-01,2022-06-30,0,0,0,0,0,0,0,0,0,No
50025,UC San Diego Health,2022-06-07 18:36:00,Measures Submitted,2022-05-01,2022-05-31,0,0,0,0,0,0,0,0,0,No
330046,Mount Sinai Morningside Hospital,2022-06-07 13:37:00,Measures Submitted,2022-05-01,2022-05-31,0,0,0,0,0,0,0,0,0,No
330169,Mount Sinai Beth Israel Hospital,2022-06-07 13:36:00,Measures Submitted,2022-05-01,2022-05-31,0,0,0,0,0,0,0,0,0,No
330024,Mount Sinai Hospital,2022-06-07 12:09:00,Measures Submitted,2022-05-01,2022-05-31,10,0,0,0,0,0,0,0,0,Yes
380103,Kaiser Foundation Hospital - Westside,2022-06-07 10:59:00,Measures Submitted,2022-05-01,2022-05-31,0,0,0,0,0,0,0,0,0,Yes
380091,Kaiser Sunnyside Medical Center,2022-06-07 10:58:00,Measures Submitted,2022-05-01,2022-05-31,0,0,0,0,0,0,0,0,0,Yes
340145,Atrium Health Lincoln,2022-06-07 10:17:00,Measures Submitted,2022-05-01,2022-05-31,1,2,0,0,0,0,0,0,0,Yes
340021,Atrium Health Cleveland,2022-06-07 10:14:00,Measures Submitted,2022-05-01,2022-05-31,20,10,4,0,0,0,0,0,0,Yes
340166,Atrium Health University,2022-06-07 10:11:00,Measures Submitted,2022-05-01,2022-05-31,4,3,2,0,0,0,0,0,0,Yes
340130,Atrium Health Union,2022-06-07 10:05:00,Measures Submitted,2022-05-01,2022-05-31,2,0,0,0,0,0,0,0,0,Yes
340098,Atrium Health Pineville,2022-06-07 10:02:00,Measures Submitted,2022-05-01,2022-05-31,3,0,0,0,0,0,0,0,0,Yes
340113,Carolinas Medical Center,2022-06-07 10:00:00,Measures Submitted,2022-05-01,2022-05-31,4,5,0,0,0,0,0,1,0,Yes
340001,Atrium Health Cabarrus,2022-06-07 09:54:00,Measures Submitted,2022-05-01,2022-05-31,15,7,2,0,0,0,0,0,0,Yes
240053,Methodist Hospital,2022-06-07 08:42:00,Measures Submitted,2022-05-01,2022-05-31,0,0,0,0,0,0,0,0,0,No
240106,Regions Hospital,2022-06-07 08:41:00,Measures Submitted,2022-05-01,2022-05-31,0,0,0,0,0,0,0,0,0,No
100151,Mayo Clinic Florida,2022-06-06 16:00:00,Measures Submitted,2022-05-01,2022-05-31,33,0,0,0,0,0,3,0,0,Yes
520070,Mayo Clinic Health System-Northwest Wisconsin Region,2022-06-06 15:55:00,Measures Submitted,2022-05-01,2022-05-31,17,0,0,0,0,0,1,0,0,Yes
220110,Brigham and Women's Hospital,2022-06-06 15:18:00,Measures Submitted,2022-05-01,2022-05-31,23,14,9,0,0,0,1,0,0,Yes
340069,WakeMed Health and Hospitals- Raleigh,2022-06-06 14:36:00,Measures Submitted,2022-05-01,2022-05-31,6,2,1,0,0,0,2,1,1,Yes
340173,WakeMed Health and Hospitals- Cary,2022-06-06 14:13:00,Measures Submitted,2022-05-01,2022-05-31,3,1,1,0,0,0,1,1,1,Yes
140067,OSF Saint Francis Medical Center,2022-06-06 09:57:00,Measures Submitted,2022-05-01,2022-05-31,0,0,0,0,0,0,0,0,0,No
220071,Massachusetts General Hospital,2022-06-06 09:42:00,Measures Submitted,2022-05-01,2022-05-31,5,1,1,0,0,0,0,0,0,Yes
440082,Saint Thomas West Hospital,2022-06-04 09:58:00,Measures Submitted,2022-05-01,2022-05-31,10,0,0,0,0,0,0,0,0,Yes
440039,Vanderbilt University Medical Center,2022-06-03 14:00:00,Measures Submitted,2022-05-01,2022-05-31,9,1,1,0,0,0,2,0,0,Yes
240057,Abbott Northwestern Hospital,2022-06-02 15:51:00,Measures Submitted,2022-05-01,2022-05-31,0,0,0,0,0,0,0,0,0,No
240104,St. Francis Regional Medical Center,2022-06-02 15:50:00,Measures Submitted,2022-05-01,2022-05-31,0,0,0,0,0,0,0,0,0,No
240115,Mercy Hospital,2022-06-02 15:49:00,Measures Submitted,2022-05-01,2022-05-31,0,0,0,0,0,0,0,0,0,No
240038,United Hospital,2022-06-02 15:48:00,Measures Submitted,2022-05-01,2022-05-31,0,0,0,0,0,0,0,0,0,No
520037,Marshfield Medical Center-Marshfield,2022-06-01 16:02:00,Measures Submitted,2022-05-01,2022-05-31,0,0,0,0,0,0,0,0,0,No
160082,UnityPoint Health System,2022-06-01 15:59:00,Measures Submitted,2022-05-01,2022-05-31,4,0,0,0,0,0,0,0,0,Yes
390048,Geisinger Lewistown Hospital,2022-06-01 14:22:00,Measures Submitted,2022-05-01,2022-05-31,0,0,0,0,0,0,0,0,0,No
390001,Geisinger-Community Medical Center,2022-06-01 14:21:00,Measures Submitted,2022-05-01,2022-05-31,0,0,0,0,0,0,0,0,0,No
390270,Geisinger Wyoming Valley Medical Center,2022-06-01 14:21:00,Measures Submitted,2022-05-01,2022-05-31,0,0,0,0,0,0,0,0,0,No
390006,Geisinger Medical Center,2022-06-01 14:21:00,Measures Submitted,2022-05-01,2022-05-31,0,0,0,0,0,0,0,0,0,No
50455,San Joaquin Community Hospital dba Adventist Health Bakersfield,2022-06-01 13:58:00,Measures Submitted,2022-05-01,2022-05-31,0,0,0,0,0,0,0,0,0,No
50121,Hanford Community Hospital dba Adventist Health Hanford,2022-06-01 13:57:00,Measures Submitted,2022-05-01,2022-05-31,0,0,0,0,0,0,0,0,0,No
50301,Adventist Health Ukiah Valley,2022-06-01 13:56:00,Measures Submitted,2022-05-01,2022-05-31,0,0,0,0,0,0,0,0,0,No
220100,South Shore Health,2022-06-01 11:56:00,Measures Submitted,2022-05-01,2022-05-31,0,0,0,0,0,0,0,0,0,No
490007,Sentara Norfolk General Hospital,2022-06-01 11:23:00,Measures Submitted,2022-05-01,2022-05-31,0,0,0,0,0,0,0,0,0,No
440063,Johnson City Medical Center,2022-06-01 11:17:00,Measures Submitted,2022-05-01,2022-05-31,0,0,0,0,0,0,0,0,0,No
440017,Holston Valley Medical Center,2022-06-01 11:16:00,Measures Submitted,2022-05-01,2022-05-31,0,0,0,0,0,0,0,0,0,No
440012,Bristol Regional Medical Center,2022-06-01 11:16:00,Measures Submitted,2022-05-01,2022-05-31,0,0,0,0,0,0,0,0,0,No
440176,Indian Path Community Hospital,2022-06-01 11:15:00,Measures Submitted,2022-05-01,2022-05-31,0,0,0,0,0,0,0,0,0,No
260020,Mercy Hospital St. Louis,2022-06-01 10:55:00,Measures Submitted,2022-05-01,2022-05-31,0,0,0,0,0,0,0,0,0,No
420078,Greenville Memorial Hospital,2022-06-01 10:49:00,Measures Submitted,2022-05-01,2022-05-31,0,0,0,0,0,0,0,0,0,No
150056,Indiana University Health Methodist Hospital,2022-06-01 08:01:00,Measures Submitted,2022-05-01,2022-05-31,0,0,0,0,0,0,0,0,0,No
50503,Scripps Memorial Hospital Encinitas,2022-05-16 15:49:00,Measures Submitted,2022-04-01,2022-04-30,0,0,0,0,0,0,0,0,0,No
330024,Mount Sinai Hospital,2022-05-09 11:03:00,Measures Submitted,2022-04-01,2022-04-30,4,0,0,0,0,0,1,0,0,Yes
440063,Johnson City Medical Center,2022-05-09 10:40:00,Measures Submitted,2022-04-01,2022-04-30,0,0,0,0,0,0,0,0,0,No
440017,Holston Valley Medical Center,2022-05-09 10:38:00,Measures Submitted,2022-04-01,2022-04-30,0,0,0,0,0,0,0,0,0,No
440012,Bristol Regional Medical Center,2022-05-09 10:38:00,Measures Submitted,2022-04-01,2022-04-30,0,0,0,0,0,0,0,0,0,No
440176,Indian Path Community Hospital,2022-05-09 10:37:00,Measures Submitted,2022-04-01,2022-04-30,0,0,0,0,0,0,0,0,0,No
260020,Mercy Hospital St. Louis,2022-05-09 09:02:00,Measures Submitted,2022-04-01,2022-04-30,0,0,0,0,0,0,0,0,0,No
240106,Regions Hospital,2022-05-09 08:56:00,Measures Submitted,2022-04-01,2022-04-30,1,0,0,0,0,0,0,0,0,Yes
330046,Mount Sinai Morningside Hospital,2022-05-09 08:41:00,Measures Submitted,2022-04-01,2022-04-30,0,0,0,0,0,0,0,0,0,No
240053,Methodist Hospital,2022-05-09 08:36:00,Measures Submitted,2022-04-01,2022-04-30,0,0,0,0,0,0,0,0,0,No
380103,Kaiser Foundation Hospital - Westside,2022-05-06 17:17:00,Measures Submitted,2022-04-01,2022-04-30,0,0,0,0,0,0,0,0,0,Yes
380091,Kaiser Sunnyside Medical Center,2022-05-06 17:16:00,Measures Submitted,2022-04-01,2022-04-30,0,0,0,0,0,0,0,0,0,Yes
220110,Brigham and Women's Hospital,2022-05-06 17:14:00,Measures Submitted,2022-04-01,2022-04-30,19,10,6,0,0,0,0,0,0,Yes
340069,WakeMed Health and Hospitals- Raleigh,2022-05-06 15:20:00,Measures Submitted,2022-04-01,2022-04-30,3,1,1,0,0,0,0,0,0,Yes
340173,WakeMed Health and Hospitals- Cary,2022-05-06 14:57:00,Measures Submitted,2022-04-01,2022-04-30,3,0,0,0,0,0,0,0,0,Yes
340145,Atrium Health Lincoln,2022-05-06 10:36:00,Measures Submitted,2022-04-01,2022-04-30,5,2,1,0,0,0,1,0,0,Yes
340021,Atrium Health Cleveland,2022-05-06 10:33:00,Measures Submitted,2022-04-01,2022-04-30,6,8,0,0,0,0,0,0,0,Yes
340166,Atrium Health University,2022-05-06 10:30:00,Measures Submitted,2022-04-01,2022-04-30,6,7,1,0,0,0,0,0,0,Yes
340130,Atrium Health Union,2022-05-06 10:27:00,Measures Submitted,2022-04-01,2022-04-30,6,3,2,0,0,0,0,0,0,Yes
330394,United Health Services Hospitals,2022-05-06 10:27:00,Measures Submitted,2022-04-01,2022-04-30,0,0,0,0,0,0,0,0,0,No
340098,Atrium Health Pineville,2022-05-06 10:25:00,Measures Submitted,2022-04-01,2022-04-30,3,0,0,0,0,0,0,0,0,Yes
340113,Carolinas Medical Center,2022-05-06 10:22:00,Measures Submitted,2022-04-01,2022-04-30,4,5,0,0,0,0,0,0,0,Yes
340001,Atrium Health Cabarrus,2022-05-06 10:19:00,Measures Submitted,2022-04-01,2022-04-30,11,3,0,0,0,0,1,0,0,Yes
520070,Mayo Clinic Health System-Northwest Wisconsin Region,2022-05-05 16:47:00,Measures Submitted,2022-04-01,2022-04-30,27,5,5,0,0,0,2,0,0,Yes
100151,Mayo Clinic Florida,2022-05-05 16:43:00,Measures Submitted,2022-04-01,2022-04-30,53,0,0,1,0,0,5,0,0,Yes
50455,San Joaquin Community Hospital dba Adventist Health Bakersfield,2022-05-04 17:27:00,Measures Submitted,2022-04-01,2022-04-30,2,1,1,0,0,0,0,0,0,Yes
